"","Index","Type.1","Type.2","Total","HP","Attack","Defense","SP..Atk.","SP..Def","Speed","names","NormHP","NormAttack","NormDefense","Performance","Grade"
"755",628,"Psychic","Flying",510,110,83,70,112,70,65,"Braviary Hisuian Braviary",0.429133858267717,0.421621621621622,0.26530612244898,0.0482023973837247,"Weak"
"756",629,"Dark","Flying",370,70,55,75,45,65,60,"Vullaby",0.271653543307087,0.27027027027027,0.285714285714286,0.0211771075912808,"Weak"
"757",630,"Dark","Flying",510,110,65,105,55,95,80,"Mandibuzz",0.429133858267717,0.324324324324324,0.408163265306122,0.0570075708683133,"Weak"
"758",631,"Fire","",484,85,97,66,105,66,65,"Heatmor",0.330708661417323,0.497297297297297,0.248979591836735,0.0411473140181802,"Weak"
"759",632,"Bug","Steel",484,58,109,112,48,48,109,"Durant",0.224409448818898,0.562162162162162,0.436734693877551,0.0552960473570147,"Weak"
"760",633,"Dark","Dragon",300,52,65,50,45,50,38,"Deino",0.200787401574803,0.324324324324324,0.183673469387755,0.0121608601048421,"Weak"
"761",634,"Dark","Dragon",420,72,85,70,65,70,58,"Zweilous",0.279527559055118,0.432432432432432,0.26530612244898,0.0322693504045585,"Weak"
"762",635,"Dark","Dragon",600,92,105,90,125,90,98,"Hydreigon",0.358267716535433,0.540540540540541,0.346938775510204,0.0673875475025081,"Weak"
"763",636,"Bug","Fire",360,55,85,55,50,55,60,"Larvesta",0.21259842519685,0.432432432432432,0.204081632653061,0.0189621334977915,"Weak"
"764",637,"Bug","Fire",550,85,60,65,135,105,100,"Volcarona",0.330708661417323,0.297297297297297,0.244897959183673,0.0242780713221658,"Weak"
"765",638,"Steel","Fighting",580,91,90,129,90,72,108,"Cobalion",0.354330708661417,0.459459459459459,0.506122448979592,0.0825970362778012,"Weak"
"766",639,"Rock","Fighting",580,91,129,90,72,90,108,"Terrakion",0.354330708661417,0.67027027027027,0.346938775510204,0.0825970362778012,"Weak"
"767",640,"Grass","Fighting",580,91,90,72,90,129,108,"Virizion",0.354330708661417,0.459459459459459,0.273469387755102,0.0447209792791345,"Weak"
"768",641,"Flying","",580,79,115,70,125,80,111,"Tornadus Incarnate Forme",0.307086614173228,0.594594594594595,0.26530612244898,0.0486427863505479,"Weak"
"769",641,"Flying","",580,79,100,80,110,90,121,"Tornadus Therian Forme",0.307086614173228,0.513513513513513,0.306122448979592,0.0484734059786928,"Weak"
"770",642,"Electric","Flying",580,79,115,70,125,80,111,"Thundurus Incarnate Forme",0.307086614173228,0.594594594594595,0.26530612244898,0.0486427863505479,"Weak"
"771",642,"Electric","Flying",580,79,105,70,145,80,101,"Thundurus Therian Forme",0.307086614173228,0.540540540540541,0.26530612244898,0.0442388966823163,"Weak"
"772",643,"Dragon","Fire",680,100,120,100,150,120,90,"Reshiram",0.389763779527559,0.621621621621622,0.387755102040816,0.0941474747123791,"Weak"
"773",644,"Dragon","Electric",680,100,150,120,120,100,90,"Zekrom",0.389763779527559,0.783783783783784,0.469387755102041,0.143593514034684,"Weak"
"774",645,"Ground","Flying",600,89,125,90,115,80,101,"Landorus Incarnate Forme",0.346456692913386,0.648648648648649,0.346938775510204,0.0781670880908226,"Weak"
"775",645,"Ground","Flying",600,89,145,90,105,80,91,"Landorus Therian Forme",0.346456692913386,0.756756756756757,0.346938775510204,0.0911616027726264,"Weak"
"776",646,"Dragon","Ice",660,125,130,90,130,90,95,"Kyurem",0.488188976377953,0.675675675675676,0.346938775510204,0.114640328163613,"Weak"
"777",646,"Dragon","Ice",700,125,120,90,170,100,95,"Kyurem White Kyurem",0.488188976377953,0.621621621621622,0.346938775510204,0.105485101910524,"Weak"
"778",646,"Dragon","Ice",700,125,170,100,120,90,95,"Kyurem Black Kyurem",0.488188976377953,0.891891891891892,0.387755102040816,0.169033142961377,"Normal"
"779",647,"Water","Fighting",580,91,72,90,129,90,108,"Keldeo Ordinary Form",0.354330708661417,0.362162162162162,0.346938775510204,0.0447209792791345,"Weak"
"780",647,"Water","Fighting",580,91,72,90,129,90,108,"Keldeo Resolute Form",0.354330708661417,0.362162162162162,0.346938775510204,0.0447209792791345,"Weak"
"781",648,"Normal","Psychic",600,100,77,77,128,128,90,"Meloetta Aria Forme",0.389763779527559,0.389189189189189,0.293877551020408,0.0447788291907527,"Weak"
"782",648,"Normal","Fighting",600,100,128,90,77,77,128,"Meloetta Pirouette Forme",0.389763779527559,0.664864864864865,0.346938775510204,0.0901057984547298,"Weak"
"783",649,"Bug","Steel",600,71,120,95,120,95,99,"Genesect",0.275590551181102,0.621621621621622,0.36734693877551,0.0631313227738425,"Weak"
"784",650,"Grass","",313,56,61,65,48,45,38,"Chespin",0.216535433070866,0.302702702702703,0.244897959183673,0.0162520475481105,"Weak"
"785",651,"Grass","",405,61,78,95,56,58,57,"Quilladin",0.236220472440945,0.394594594594595,0.36734693877551,0.0344408936334696,"Weak"
"786",652,"Grass","Fighting",530,88,107,122,74,75,64,"Chesnaught",0.34251968503937,0.551351351351351,0.477551020408163,0.0903848851905095,"Weak"
"787",653,"Fire","",307,40,45,40,62,60,60,"Fennekin",0.153543307086614,0.216216216216216,0.142857142857143,0.00494265041194175,"Weak"
"788",654,"Fire","",409,59,59,58,90,70,73,"Braixen",0.228346456692913,0.291891891891892,0.216326530612245,0.0146186995930528,"Weak"
"789",655,"Fire","Psychic",534,75,69,72,114,100,104,"Delphox",0.291338582677165,0.345945945945946,0.273469387755102,0.027762269002089,"Weak"
"790",656,"Water","",314,41,56,40,62,44,71,"Froakie",0.15748031496063,0.275675675675676,0.142857142857143,0.00640192746176998,"Weak"
"791",657,"Water","",405,54,63,52,83,56,97,"Frogadier",0.208661417322835,0.313513513513514,0.191836734693878,0.0127496089050645,"Weak"
"792",658,"Water","Dark",530,72,95,67,103,71,122,"Greninja",0.279527559055118,0.486486486486487,0.253061224489796,0.0346128798571993,"Weak"
"793",658,"Water","Dark",640,72,145,67,153,71,132,"Greninja Ash-Greninja",0.279527559055118,0.756756756756757,0.253061224489796,0.0537311464445323,"Weak"
"794",659,"Normal","",237,38,36,38,32,36,57,"Bunnelby",0.145669291338583,0.167567567567568,0.13469387755102,0.0034878033103005,"Weak"
"795",660,"Normal","Ground",423,85,56,77,50,77,78,"Diggersby",0.330708661417323,0.275675675675676,0.293877551020408,0.0269923266348463,"Weak"
"796",661,"Normal","Flying",278,45,50,43,40,38,62,"Fletchling",0.173228346456693,0.243243243243243,0.155102040816327,0.00673547650173072,"Weak"
"797",662,"Fire","Flying",382,62,73,55,56,52,84,"Fletchinder",0.240157480314961,0.367567567567568,0.204081632653061,0.0182151226270461,"Weak"
"798",663,"Fire","Flying",499,78,81,71,74,69,126,"Talonflame",0.303149606299213,0.410810810810811,0.269387755102041,0.033748779375551,"Weak"
"799",664,"Bug","",200,38,35,40,27,25,35,"Scatterbug",0.145669291338583,0.162162162162162,0.142857142857143,0.00357457817772778,"Weak"
"800",665,"Bug","",213,45,22,60,27,30,29,"Spewpa",0.173228346456693,0.0918918918918919,0.224489795918367,0.00377349153749604,"Weak"
"801",666,"Bug","Flying",411,80,52,50,90,50,89,"Vivillon",0.311023622047244,0.254054054054054,0.183673469387755,0.0147132920161042,"Weak"
"802",667,"Fire","Normal",369,62,50,58,73,54,72,"Litleo",0.240157480314961,0.243243243243243,0.216326530612245,0.012837078666325,"Weak"
"803",668,"Fire","Normal",507,86,68,72,109,66,106,"Pyroar",0.334645669291339,0.340540540540541,0.273469387755102,0.0313646854953942,"Weak"
"804",669,"Fairy","",303,44,38,39,61,79,42,"Flabébé",0.169291338582677,0.178378378378378,0.138775510204082,0.00439073098488172,"Weak"
"805",670,"Fairy","",371,54,45,47,75,98,52,"Floette",0.208661417322835,0.216216216216216,0.171428571428571,0.00793416836408962,"Weak"
"806",671,"Fairy","",552,78,65,68,112,154,75,"Florges",0.303149606299213,0.324324324324324,0.257142857142857,0.0254819748882741,"Weak"
"807",672,"Grass","",350,66,65,48,62,57,52,"Skiddo",0.255905511811024,0.324324324324324,0.175510204081633,0.0147667119795354,"Weak"
"808",673,"Grass","",531,123,100,62,97,81,68,"Gogoat",0.480314960629921,0.513513513513513,0.23265306122449,0.0575834641326205,"Weak"
"809",674,"Fighting","",348,67,82,62,46,48,43,"Pancham",0.259842519685039,0.416216216216216,0.23265306122449,0.0253615845316633,"Weak"
"810",675,"Fighting","Dark",495,95,124,78,69,71,58,"Pangoro",0.37007874015748,0.643243243243243,0.297959183673469,0.0711293770711094,"Weak"
"811",676,"Normal","",472,75,80,60,65,90,102,"Furfrou",0.291338582677165,0.405405405405405,0.224489795918367,0.026714542825004,"Weak"
"812",677,"Psychic","",355,62,48,54,63,60,68,"Espurr",0.240157480314961,0.232432432432432,0.2,0.0113640774632901,"Weak"
"813",678,"Psychic","",466,74,48,76,83,81,104,"Meowstic Male",0.28740157480315,0.232432432432432,0.289795918367347,0.0195587867153671,"Weak"
"814",678,"Psychic","",466,74,48,76,83,81,104,"Meowstic Female",0.28740157480315,0.232432432432432,0.289795918367347,0.0195587867153671,"Weak"
"815",679,"Steel","Ghost",325,45,80,100,35,37,28,"Honedge",0.173228346456693,0.405405405405405,0.387755102040816,0.0274311520905447,"Weak"
"816",680,"Steel","Ghost",448,59,110,150,45,49,35,"Doublade",0.228346456692913,0.567567567567568,0.591836734693878,0.0769032499315964,"Weak"
"817",681,"Steel","Ghost",500,60,50,140,50,140,60,"Aegislash Shield Forme",0.232283464566929,0.243243243243243,0.551020408163265,0.0313334152728978,"Weak"
"818",681,"Steel","Ghost",500,60,140,50,140,50,60,"Aegislash Blade Forme",0.232283464566929,0.72972972972973,0.183673469387755,0.0313334152728978,"Weak"
"819",682,"Fairy","",341,78,52,60,63,65,23,"Spritzee",0.303149606299213,0.254054054054054,0.224489795918367,0.0174893928799441,"Weak"
"820",683,"Fairy","",462,101,72,72,99,89,29,"Aromatisse",0.393700787401575,0.362162162162162,0.273469387755102,0.039192230218327,"Weak"
"821",684,"Fairy","",341,62,48,66,59,57,49,"Swirlix",0.240157480314961,0.232432432432432,0.248979591836735,0.0140981372502182,"Weak"
"822",685,"Fairy","",480,82,80,86,85,75,72,"Slurpuff",0.318897637795276,0.405405405405405,0.330612244897959,0.0429424853746564,"Weak"
"823",686,"Dark","Psychic",288,53,54,53,37,46,45,"Inkay",0.204724409448819,0.264864864864865,0.195918367346939,0.0108235369227495,"Weak"
"824",687,"Dark","Psychic",482,86,92,88,68,75,73,"Malamar",0.334645669291339,0.47027027027027,0.338775510204082,0.053514426430287,"Weak"
"825",688,"Rock","Water",306,42,52,67,39,56,50,"Binacle",0.161417322834646,0.254054054054054,0.253061224489796,0.0105777182292368,"Weak"
"826",689,"Rock","Water",500,72,105,115,54,86,68,"Barbaracle",0.279527559055118,0.540540540540541,0.448979591836735,0.0680390104711815,"Weak"
"827",690,"Poison","Water",320,50,60,60,60,60,30,"Skrelp",0.192913385826772,0.297297297297297,0.224489795918367,0.0130750798042137,"Weak"
"828",691,"Poison","Dragon",494,65,75,90,97,123,44,"Dragalge",0.251968503937008,0.378378378378378,0.346938775510204,0.0332769464627732,"Weak"
"829",692,"Water","",330,50,53,62,58,63,44,"Clauncher",0.192913385826772,0.259459459459459,0.23265306122449,0.0118450308576293,"Weak"
"830",693,"Water","",500,71,73,88,120,89,59,"Clawitzer",0.275590551181102,0.367567567567568,0.338775510204082,0.0345173319551272,"Weak"
"831",694,"Electric","Normal",289,44,38,33,61,43,70,"Helioptile",0.169291338582677,0.178378378378378,0.114285714285714,0.00365119022284377,"Weak"
"832",695,"Electric","Normal",481,62,55,52,109,94,109,"Heliolisk",0.240157480314961,0.27027027027027,0.191836734693878,0.012651628874576,"Weak"
"833",696,"Rock","Dragon",362,58,89,77,45,45,48,"Tyrunt",0.224409448818898,0.454054054054054,0.293877551020408,0.0301443650624753,"Weak"
"834",697,"Rock","Dragon",521,82,121,119,69,59,71,"Tyrantrum",0.318897637795276,0.627027027027027,0.46530612244898,0.0932414200155482,"Weak"
"835",698,"Rock","Ice",362,77,59,50,67,63,46,"Amaura",0.299212598425197,0.291891891891892,0.183673469387755,0.0162416241406118,"Weak"
"836",699,"Rock","Ice",521,123,77,72,99,92,58,"Aurorus",0.480314960629921,0.389189189189189,0.273469387755102,0.0513205597369827,"Weak"
"837",700,"Fairy","",525,95,65,65,110,130,60,"Sylveon",0.37007874015748,0.324324324324324,0.244897959183673,0.0295940091465401,"Weak"
"838",701,"Fighting","Flying",500,78,92,75,74,63,118,"Hawlucha",0.303149606299213,0.47027027027027,0.285714285714286,0.0409320706533305,"Weak"
"839",702,"Electric","Fairy",431,67,58,57,81,67,101,"Dedenne",0.259842519685039,0.286486486486487,0.212244897959184,0.0159998010866402,"Weak"
"840",703,"Rock","Fairy",500,50,50,150,50,150,50,"Carbink",0.192913385826772,0.243243243243243,0.591836734693878,0.0279718663545435,"Weak"
"841",704,"Dragon","",300,45,50,35,55,75,40,"Goomy",0.173228346456693,0.243243243243243,0.122448979591837,0.00535958671189267,"Weak"
"842",705,"Dragon","",452,68,75,53,83,113,60,"Sliggoo",0.263779527559055,0.378378378378378,0.195918367346939,0.0197543124676983,"Weak"
"843",705,"Steel","Dragon",452,58,75,83,83,113,40,"Sliggoo Hisuian Sliggoo",0.224409448818898,0.378378378378378,0.318367346938775,0.027233107348068,"Weak"
"844",706,"Dragon","",600,90,100,70,110,150,80,"Goodra",0.350393700787402,0.513513513513513,0.26530612244898,0.0479370348011518,"Weak"
"845",706,"Steel","Dragon",600,80,100,100,110,150,60,"Goodra Hisuian Goodra",0.311023622047244,0.513513513513513,0.387755102040816,0.0621302413453145,"Weak"
"846",707,"Steel","Fairy",470,57,80,91,80,87,75,"Klefki",0.220472440944882,0.405405405405405,0.351020408163265,0.031574456571307,"Weak"
"847",708,"Ghost","Grass",309,43,70,48,50,60,38,"Phantump",0.165354330708661,0.351351351351351,0.175510204081633,0.0103966983856748,"Weak"
"848",709,"Ghost","Grass",474,85,110,76,65,82,56,"Trevenant",0.330708661417323,0.567567567567568,0.289795918367347,0.0545945520323473,"Weak"
"849",710,"Ghost","Grass",335,49,66,70,44,55,51,"Pumpkaboo Average Size",0.188976377952756,0.32972972972973,0.26530612244898,0.0167315242930541,"Weak"
"850",710,"Ghost","Grass",335,44,66,70,44,55,56,"Pumpkaboo Small Size",0.169291338582677,0.32972972972973,0.26530612244898,0.0150094905125276,"Weak"
"851",710,"Ghost","Grass",335,54,66,70,44,55,46,"Pumpkaboo Large Size",0.208661417322835,0.32972972972973,0.26530612244898,0.0184535580735806,"Weak"
"852",710,"Ghost","Grass",335,59,66,70,44,55,41,"Pumpkaboo Super Size",0.228346456692913,0.32972972972973,0.26530612244898,0.020175591854107,"Weak"
"853",711,"Ghost","Grass",494,65,90,122,58,75,84,"Gourgeist Average Size",0.251968503937008,0.459459459459459,0.477551020408163,0.0554857533734924,"Weak"
"854",711,"Ghost","Grass",494,55,85,122,58,75,99,"Gourgeist Small Size",0.21259842519685,0.432432432432432,0.477551020408163,0.0441033923848322,"Weak"
"855",711,"Ghost","Grass",494,75,95,122,58,75,69,"Gourgeist Large Size",0.291338582677165,0.486486486486487,0.477551020408163,0.067884396593283,"Weak"
"856",711,"Ghost","Grass",494,85,100,122,58,75,54,"Gourgeist Super Size",0.330708661417323,0.513513513513513,0.477551020408163,0.0812993220442039,"Weak"
"857",712,"Ice","",304,55,69,85,32,35,28,"Bergmite",0.21259842519685,0.345945945945946,0.326530612244898,0.0242155308771732,"Weak"
"858",713,"Ice","",514,95,117,184,44,46,28,"Avalugg",0.37007874015748,0.605405405405405,0.730612244897959,0.163891970936065,"Normal"
"859",713,"Ice","Rock",514,95,127,184,34,36,38,"Avalugg Hisuian Avalugg",0.37007874015748,0.659459459459459,0.730612244897959,0.178507325483928,"Normal"
"860",714,"Flying","Dragon",245,40,30,35,45,40,55,"Noibat",0.153543307086614,0.135135135135135,0.122448979591837,0.00274070557782594,"Weak"
"861",715,"Flying","Dragon",535,85,70,80,97,80,123,"Noivern",0.330708661417323,0.351351351351351,0.306122448979592,0.0357698780895631,"Weak"
"862",716,"Fairy","",680,126,131,95,131,98,99,"Xerneas",0.492125984251969,0.681081081081081,0.36734693877551,0.123326501079257,"Weak"
"863",717,"Dark","Flying",680,126,131,95,131,98,99,"Yveltal",0.492125984251969,0.681081081081081,0.36734693877551,0.123326501079257,"Weak"
"864",718,"Dragon","Ground",600,108,100,121,81,95,95,"Zygarde 50% Forme",0.421259842519685,0.513513513513513,0.473469387755102,0.102622139317527,"Weak"
"865",718,"Dragon","Ground",486,54,100,71,61,85,115,"Zygarde 10% Forme",0.208661417322835,0.513513513513513,0.269387755102041,0.0290650212159773,"Weak"
"866",718,"Dragon","Ground",708,216,100,121,91,95,85,"Zygarde Complete Forme",0.846456692913386,0.513513513513513,0.473469387755102,0.206001494890359,"Strong"
"867",719,"Rock","Fairy",600,50,100,150,100,150,50,"Diancie",0.192913385826772,0.513513513513513,0.591836734693878,0.0588294956373696,"Weak"
"868",719,"Rock","Fairy",700,50,160,110,160,110,110,"Diancie Mega Diancie",0.192913385826772,0.837837837837838,0.428571428571429,0.0694700574590338,"Weak"
"869",720,"Psychic","Ghost",600,80,110,60,150,130,70,"Hoopa Hoopa Confined",0.311023622047244,0.567567567567568,0.224489795918367,0.0398284923843979,"Weak"
"870",720,"Psychic","Dark",680,80,160,60,170,130,80,"Hoopa Hoopa Unbound",0.311023622047244,0.837837837837838,0.224489795918367,0.058699203043635,"Weak"
"871",721,"Fire","Water",600,80,110,120,130,90,70,"Volcanion",0.311023622047244,0.567567567567568,0.469387755102041,0.0830595749855593,"Weak"
"872",722,"Grass","Flying",320,68,55,55,50,50,42,"Rowlet",0.263779527559055,0.27027027027027,0.204081632653061,0.0147493396337041,"Weak"
"873",723,"Grass","Flying",420,78,75,75,70,70,52,"Dartrix",0.303149606299213,0.378378378378378,0.285714285714286,0.0329729304107257,"Weak"
"874",724,"Grass","Ghost",530,78,107,75,100,100,70,"Decidueye",0.303149606299213,0.551351351351351,0.285714285714286,0.0479548414556289,"Weak"
"875",724,"Grass","Fighting",530,88,112,80,95,95,60,"Decidueye Hisuian Decidueye",0.34251968503937,0.578378378378378,0.306122448979592,0.0608446877537991,"Weak"
"876",725,"Fire","",320,45,65,40,60,40,70,"Litten",0.173228346456693,0.324324324324324,0.142857142857143,0.00822602377405527,"Weak"
"877",726,"Fire","",420,65,85,50,80,50,90,"Torracat",0.251968503937008,0.432432432432432,0.183673469387755,0.0202129423976443,"Weak"
"878",727,"Fire","Dark",530,95,115,90,80,90,60,"Incineroar",0.37007874015748,0.594594594594595,0.346938775510204,0.0765427737555972,"Weak"
"879",728,"Water","",320,50,54,54,66,56,40,"Popplio",0.192913385826772,0.264864864864865,0.2,0.0104191955735263,"Weak"
"880",729,"Water","",420,60,69,69,91,81,50,"Brionne",0.232283464566929,0.345945945945946,0.261224489795918,0.0211913529148625,"Weak"
"881",730,"Water","Fairy",530,80,74,74,126,116,60,"Primarina",0.311023622047244,0.372972972972973,0.281632653061224,0.0328703467085919,"Weak"
"882",731,"Normal","Flying",265,35,75,30,30,30,65,"Pikipek",0.133858267716535,0.378378378378378,0.102040816326531,0.00536827288480832,"Weak"
"883",732,"Normal","Flying",355,55,85,50,40,50,75,"Trumbeak",0.21259842519685,0.432432432432432,0.183673469387755,0.0170859201480124,"Weak"
"884",733,"Normal","Flying",485,80,120,75,75,75,60,"Toucannon",0.311023622047244,0.621621621621622,0.285714285714286,0.0554397166570395,"Weak"
"885",734,"Normal","",253,48,70,30,30,30,45,"Yungoos",0.18503937007874,0.351351351351351,0.102040816326531,0.00683406456432328,"Weak"
"886",735,"Normal","",418,88,110,60,55,60,45,"Gumshoos",0.34251968503937,0.567567567567568,0.224489795918367,0.0438415042714255,"Weak"
"887",736,"Bug","",300,47,62,45,55,45,46,"Grubbin",0.181102362204724,0.308108108108108,0.163265306122449,0.00931005815392767,"Weak"
"888",737,"Bug","Electric",400,57,82,95,55,75,36,"Charjabug",0.220472440944882,0.416216216216216,0.36734693877551,0.0339092998510321,"Weak"
"889",738,"Bug","Electric",500,77,70,90,145,75,43,"Vikavolt",0.299212598425197,0.351351351351351,0.346938775510204,0.0366732400727901,"Weak"
"890",739,"Fighting","",338,47,82,57,42,47,63,"Crabrawler",0.181102362204724,0.416216216216216,0.212244897959184,0.0161985407229502,"Weak"
"891",740,"Fighting","Ice",478,97,132,77,62,67,43,"Crabominable",0.377952755905512,0.686486486486486,0.293877551020408,0.0764493105350248,"Weak"
"892",741,"Fire","Flying",476,75,70,70,98,70,93,"Oricorio Baile Style",0.291338582677165,0.351351351351351,0.26530612244898,0.0273573196207617,"Weak"
"893",741,"Electric","Flying",476,75,70,70,98,70,93,"Oricorio Pom-Pom Style",0.291338582677165,0.351351351351351,0.26530612244898,0.0273573196207617,"Weak"
"894",741,"Psychic","Flying",476,75,70,70,98,70,93,"Oricorio Pa'u Style",0.291338582677165,0.351351351351351,0.26530612244898,0.0273573196207617,"Weak"
"895",741,"Ghost","Flying",476,75,70,70,98,70,93,"Oricorio Sensu Style",0.291338582677165,0.351351351351351,0.26530612244898,0.0273573196207617,"Weak"
"896",742,"Bug","Fairy",304,40,45,40,55,40,84,"Cutiefly",0.153543307086614,0.216216216216216,0.142857142857143,0.00494265041194175,"Weak"
"897",743,"Bug","Fairy",464,60,55,60,95,70,124,"Ribombee",0.232283464566929,0.27027027027027,0.224489795918367,0.0142933155556328,"Weak"
"898",744,"Rock","",280,45,65,40,30,40,60,"Rockruff",0.173228346456693,0.324324324324324,0.142857142857143,0.00822602377405527,"Weak"
"899",744,"Rock","",280,45,65,40,30,40,60,"Rockruff Own Tempo Rockruff",0.173228346456693,0.324324324324324,0.142857142857143,0.00822602377405527,"Weak"
"900",745,"Rock","",487,75,115,65,55,65,112,"Lycanroc Midday Form",0.291338582677165,0.594594594594595,0.244897959183673,0.0426232685200064,"Weak"
"901",745,"Rock","",487,85,115,75,55,75,82,"Lycanroc Midnight Form",0.330708661417323,0.594594594594595,0.285714285714286,0.0563821664183869,"Weak"
"902",745,"Rock","",487,75,117,65,55,65,110,"Lycanroc Dusk Form",0.291338582677165,0.605405405405405,0.244897959183673,0.0433946006749156,"Weak"
"903",746,"Water","",175,45,20,20,25,25,40,"Wishiwashi Solo Form",0.173228346456693,0.0810810810810811,0.0612244897959184,0.00105993111864878,"Weak"
"904",746,"Water","",620,45,140,130,140,135,30,"Wishiwashi School Form",0.173228346456693,0.72972972972973,0.510204081632653,0.0646948338986584,"Weak"
"905",747,"Poison","Water",305,50,53,62,43,52,45,"Mareanie",0.192913385826772,0.259459459459459,0.23265306122449,0.0118450308576293,"Weak"
"906",748,"Poison","Water",495,50,63,152,53,142,35,"Toxapex",0.192913385826772,0.313513513513514,0.6,0.0364885720366035,"Weak"
"907",749,"Ground","",385,70,100,70,45,55,45,"Mudbray",0.271653543307087,0.513513513513513,0.26530612244898,0.0372096112503312,"Weak"
"908",750,"Ground","",500,100,125,100,55,85,35,"Mudsdale",0.389763779527559,0.648648648648649,0.387755102040816,0.0982321475259608,"Weak"
"909",751,"Water","Bug",269,38,40,52,40,72,27,"Dewpider",0.145669291338583,0.189189189189189,0.191836734693878,0.00548683914510686,"Weak"
"910",752,"Water","Bug",454,68,70,92,50,132,42,"Araquanid",0.263779527559055,0.351351351351351,0.355102040816327,0.0331106062514386,"Weak"
"911",753,"Grass","",250,40,55,35,50,35,35,"Fomantis",0.153543307086614,0.27027027027027,0.122448979591837,0.00528141115565188,"Weak"
"912",754,"Grass","",480,70,105,90,80,90,45,"Lurantis",0.271653543307087,0.540540540540541,0.346938775510204,0.0511444041502534,"Weak"
"913",755,"Grass","Fairy",285,40,35,55,65,75,15,"Morelull",0.153543307086614,0.162162162162162,0.204081632653061,0.00528141115565188,"Weak"
"914",756,"Grass","Fairy",405,60,45,80,90,100,30,"Shiinotic",0.232283464566929,0.216216216216216,0.306122448979592,0.0155745260606903,"Weak"
"915",757,"Poison","Fire",320,48,44,40,71,40,77,"Salandit",0.18503937007874,0.210810810810811,0.142857142857143,0.00577261423403156,"Weak"
"916",758,"Poison","Fire",480,68,64,60,111,60,117,"Salazzle",0.263779527559055,0.318918918918919,0.224489795918367,0.0190850428445479,"Weak"
"917",759,"Normal","Fighting",340,70,75,50,45,50,50,"Stufful",0.271653543307087,0.378378378378378,0.183673469387755,0.0190793968321527,"Weak"
"918",760,"Normal","Fighting",500,120,125,80,55,60,60,"Bewear",0.468503937007874,0.648648648648649,0.306122448979592,0.0932289119265497,"Weak"
"919",761,"Grass","",210,42,30,38,30,38,32,"Bounsweet",0.161417322834646,0.135135135135135,0.13469387755102,0.00313809798871666,"Weak"
"920",762,"Grass","",290,52,40,48,40,48,62,"Steenee",0.200787401574803,0.189189189189189,0.175510204081633,0.00686707202140273,"Weak"
"921",763,"Grass","",510,72,120,98,50,98,72,"Tsareena",0.279527559055118,0.621621621621622,0.379591836734694,0.0661580197262987,"Weak"
"922",764,"Fairy","",485,51,52,90,82,110,100,"Comfey",0.196850393700787,0.254054054054054,0.346938775510204,0.0175506303989994,"Weak"
"923",765,"Normal","Psychic",490,90,60,80,90,110,60,"Oranguru",0.350393700787402,0.297297297297297,0.306122448979592,0.0320891123165589,"Weak"
"924",766,"Fighting","",490,100,120,90,40,60,80,"Passimian",0.389763779527559,0.621621621621622,0.346938775510204,0.0842582668479181,"Weak"
"925",767,"Bug","Water",230,25,35,40,20,30,80,"Wimpod",0.094488188976378,0.162162162162162,0.142857142857143,0.00238891557474235,"Weak"
"926",768,"Bug","Water",530,75,125,140,60,90,40,"Golisopod",0.291338582677165,0.648648648648649,0.551020408163265,0.104329840912743,"Weak"
"927",769,"Ghost","Ground",320,55,55,80,70,45,15,"Sandygast",0.21259842519685,0.27027027027027,0.306122448979592,0.0177895001541796,"Weak"
"928",770,"Ghost","Ground",480,85,75,110,100,75,35,"Palossand",0.330708661417323,0.378378378378378,0.428571428571429,0.0538284315811875,"Weak"
"929",771,"Water","",410,55,60,130,30,130,5,"Pyukumuku",0.21259842519685,0.297297297297297,0.510204081632653,0.0324474169493292,"Weak"
"930",772,"Normal","",534,95,95,95,95,95,59,"Type: Null",0.37007874015748,0.486486486486487,0.36734693877551,0.0663365205797152,"Weak"
"931",773,"Normal","",570,95,95,95,95,95,95,"Silvally",0.37007874015748,0.486486486486487,0.36734693877551,0.0663365205797152,"Weak"
"932",774,"Rock","Flying",440,60,60,100,60,100,60,"Minior Meteor Form",0.232283464566929,0.297297297297297,0.387755102040816,0.0269772995557023,"Weak"
"933",774,"Rock","Flying",500,60,100,60,100,60,120,"Minior Core Form",0.232283464566929,0.513513513513513,0.224489795918367,0.0269772995557023,"Weak"
"934",775,"Normal","",480,65,115,65,75,95,65,"Komala",0.251968503937008,0.594594594594595,0.244897959183673,0.0368903943956812,"Weak"
"935",776,"Fire","Dragon",485,60,78,135,91,85,36,"Turtonator",0.232283464566929,0.394594594594595,0.530612244897959,0.0488347507719836,"Weak"
"936",777,"Electric","Steel",435,65,98,63,40,73,96,"Togedemaru",0.251968503937008,0.502702702702703,0.236734693877551,0.0301860586924704,"Weak"
"937",778,"Ghost","Fairy",476,55,90,80,50,105,96,"Mimikyu",0.21259842519685,0.459459459459459,0.306122448979592,0.0301021502621053,"Weak"
"938",779,"Water","Psychic",475,68,105,70,70,70,92,"Bruxish",0.263779527559055,0.540540540540541,0.26530612244898,0.0380282830476306,"Weak"
"939",780,"Normal","Dragon",485,78,60,85,135,91,36,"Drampa",0.303149606299213,0.297297297297297,0.326530612244898,0.0296287538382027,"Weak"
"940",781,"Ghost","Grass",517,70,131,100,86,90,40,"Dhelmise",0.271653543307087,0.681081081081081,0.387755102040816,0.0719417079621804,"Weak"
